optionID,optionDescription,price,quantity,extendedPrice
Custom,Iron balusters to basement,810,1,810
Custom,Jameston 3/4 Lite Steel Door w/ 1 3/4-Clear Sidelite,530,1,530
Custom,Jamestown Elevation E,3000,1,3000
Custom,Karran Quartz Q360-R 60/40,355,1,355
Custom,"Kitchen - add 36"" pantry w/6 shelves to kitchen",3040,1,3040
Custom,Kitchen - add additional depth to the island and countertop,1809,1,1809
Custom,Kitchen - add decorative ends and back,2530.65,1,2530.65
Custom,Kitchen - add dedicated outlet for the wine fridge,155,1,155
Custom,Kitchen - Add Flush Furniture Base Mldg. on Sides and Back of Island,527,1,527
Custom,Kitchen - Add soap dispenser in stainless,80,1,80
Custom,Kitchen - add undercounter U-line 1224BEV,1936.99,1,1936.99
Custom,"Kitchen - extend the counter and cabinets 30""",2985,1,2985
Custom,Kitchen - Upgrade to Counter Depth French Door PYE22PSHKSK,1715,1,1715
Custom,Kitchen - Upgrade to Level 1 Alternate Layout w/ Gas Cooktop & Gas Line,3022,1,3022
Custom,Kitchen Hutch w/glass uppers Level 2,3410,1,3410
Custom,Kitchen Sink - Upgraded Composite Sink,345,1,345
Custom,"Kitchen- chimney hood 30"" w/extension JVW5301SJSS",975,1,975
Custom,landing - field directive,250,1,250
Custom,Landscaping,-1010,1,-1010
Custom,Laundry - add level 1 cabinets over folding counter,850,1,850
Custom,Laundry - add stainless steel rod over the sink,65,1,65
Custom,Laundry - Do not install the folding laminate counter,0,1,0
Custom,Laundry - Level 1 granite with undermount stainless sink,375,1,375
Custom,Laundry - upgrade base sink cabinet to Level 2,80,1,80
Custom,Laundry - upgrade folding counter to Level 1 quartz,960,1,960
Custom,Laundry - upgrade sink to undermount stainless with Level 1 Quartz,395,1,395
Custom,Laundry Room - Add Laminate Folding Counter,310,1,310
Custom,Laundry shelf over sink area,0,1,0
Custom,Leland Pull down in Stainless,260,2,520
Custom,Level 1 - Ceramic tile backsplash - Dry Bar,317.5,2,635
Custom,Level 1 - hardwood in Master WIC,466.67,1,466.67
Custom,Level 1 - Tile Backsplash - Dry Bar in Kitchen,325,1,325
Custom,Level 1 - Upper cabinets in Butler's Pantry,650,1,650
Custom,"Level 1 6"" vertical accent band on window wall",400,1,400
Custom,Level 1 granite - Bath #3,357.5,1,357.5
Custom,Level 1 LVP - Bedroom #2,140,1,140
Custom,Level 1 LVP - Master Bedroom,250,1,250
Custom,Level 2 - Carpet - Dining Room,110,1,110
Custom,Level 2 - Carpet in Study/Den,0,1,0
Custom,"Level 2 - Carpet Pad - 7/16"" 8lb Basement Office",50,1,50
Custom,"Level 2 - Carpet pad - 7/16"" in bedroom 4",70,1,70
Custom,"Level 2 - Carpet Pad - 7/6"" 8lb Upstairs Hallway",20,1,20
Custom,"Level 2 - Carpet Pad - 7?16"" 8lb 2nd Floor Hall",20,1,20
Custom,Level 2 - Carpet Pad - 8lb in basement work-out room,50,1,50
Custom,Level 2 - Carpet Pad - Basement Exercise Room,30,1,30
Custom,Level 2 - Fireplace Ceramic,45,1,45
Custom,Level 2 - Fireplace tile upgrade 12x12,100,1,100
Custom,Level 2 - Hardwood Flooring in Basement Bedroom,1780,1,1780
Custom,Level 2 Accent Band - Master bath,425,1,425
Custom,Level 2 Base & Wall Cabinet ILO Closet in Mudroom,0,1,0
Custom,"Level 2 carpet Pad - 7/16"" seond floor hall",40,1,40
Custom,Level 2 Carpet Pad - Landing,10,1,10
Custom,Level 2 carpet pad - Upgrade carpet pad in Exercise Room,30,1,30
Custom,Level 2 Ceramic on Fireplace,20,1,20
Custom,Level 2 Ceramic Tile Fireplace Surround,50,1,50
Custom,"Level 2 Nail-Hardwood (Master Bedroom, Master Closet)",2720,1,2720
Custom,Level 2 Tile - Bath #2 Tub/Shwr Surround,150,1,150
Custom,Level 3 - Carpet Bed 3/Dining Option,300,1,300
Custom,Level 3 - Gourmet kitchen quartz waterfall edge,1700,1,1700
Custom,Level 3 - Master bath Main bath floor,540,1,540
Custom,Level 3 - Master Bath Shower Walls to the Ceiling - Alternate Bathroom,620,1,620
Custom,Level 3 - Pet Proof Carpet Pad - 8 lb. Rec Room,320,1,320
Custom,Level 3 Backsplash in Butler's Pantry,590,1,590
Custom,Level 3 Custom Kitchen - Standard Appliance Layout - Gas,0,1,0
Custom,Level 3 Pet proof pad in Basement Office,80,1,80
Custom,Level 4 - Cambria Quartz in Kitchen/Drybar,6650,1,6650
Custom,Level 4 Hardwood - Bedroom #2,1940,1,1940
Custom,Level 4 Hardwood - Master Bedroom,4410,1,4410
Custom,Level 5 - Backsplash in Butler's Pantry,850,1,850
Custom,Lighting - Upgrade (3) Light Fixtures,615,1,615
Custom,Lighting Selections,0,1,0
Custom,Make basement full bath walk in shower 12x12 on walls and 2x2 on floor,1821,1,1821
Custom,Mantle - do not install or order (buyer will do after closing),0,1,0
Custom,Master bath  - add level 4 Cultura Stone,490,1,490
Custom,Master bath - add (2) drawer stacks to master bath,300,1,300
Custom,"Master bath - add 4"" accent band on tub wall",400,1,400
Custom,Master bath - add a horizontal towel bar to shower door,90,1,90
Custom,"Master bath - add level 1 accent band 6""",445,1,445
Custom,Master bath - add linen cabinet and tall crown,1550,1,1550
Custom,Master bath - Add listello insert to shower at 6' from the floor,323.4,1,323.4
Custom,Master bath - add tiled bench seat,200,1,200
Custom,Master bath - change master roman tub faucet to Linden Chrome,20,1,20
Custom,Master bath - Integrated cultured marble rectangular bowl,120,2,240
Custom,"Master bath - Level 2 6"" Accent band around shower walls",625,1,625
Custom,Master bath - Level 2 main floor tile,240,1,240
Custom,Master Bath - Level 4 Shower/Tub Wall tile,875,1,875
Custom,Master bath - Linden Roman Tub - Chrome,50,1,50
Custom,Master bath - main floor tile Level 3,450,1,450
Custom,"Master Bath - Raise Both Vanities to 35""",375,1,375
Custom,"Master Bath - Raise cabinet height to 35""",140,1,140
Custom,Master bath - rough in chandelier and switch,100,1,100
Custom,Master bath - upgrade shower door to semi-frameless Infinity,775,1,775
Custom,Master Bath - Upgrade Shower Faucet to Linden - Stainless Steel,120,1,120
Custom,"Master bath - upgrade to 4"" center set Cassidy Stainless",240,2,480
Custom,Master bath - upgrade to comfort height commode,160,1,160
Custom,Master Bath - Upgrade to Level 4 Throughout Bath,1327,1,1327
Custom,Master Bath - Upgrade to Level 4 Tile Throughout Master Bathroom,1225,1,1225
Custom,Master Bath - Upgrade to Rectangular Undermount Bowls,200,1,200
Custom,Master Bath - Upgrade Toilet to a Comfort Height Elongated Bowl,160,1,160
Custom,Master Bath Bathroom Floor - Standard - Level 2,100,1,100
Custom,Master Bath Bathroom Floor - Standard Bathroom - Level 2,350,1,350
Custom,Master Bath Bathroom Floor - Standard Bathroom - Level 4,480,1,480
Custom,Master Bath Change toilet to comfort height,160,3,480
Custom,Master Bath Level 4 Floor tile,650,1,650
Custom,Master Bath Main Floor - Alternate Bathroom - Level 4,810,1,810
Custom,Master Bath Raise Vanity Height,190,1,190
Custom,"Master bath shower - 6"" Random Mosaic tile",525,1,525
Custom,"Master bath shower - add 6"" accent band",425,1,425
Custom,Master bath Shower - add tile band (listello),335.72,1,335.72
Custom,Master bath shower - listello insert,648,1,648
Custom,Master bath shower - remove standard shower head,0,1,0
Custom,Master bath shower - take tile to the ceiling,654.41,1,654.41
Custom,Master bath shower plumbing upgrades,1005.94,1,1005.94
Custom,Master Bath Widespread Cassidy Faucet 3597LF-MPU,190,2,380
Custom,Master bath window - leaded glass overlay,895,1,895
Custom,Master bedroom tray - paint the riser to match wall color,150,1,150
Custom,"Master shower - 4"" accent band",400,1,400
Custom,"Master shower - Accent band 6""",425,1,425
Custom,Master shower - Accent Listello Insert,395,1,395
Custom,"Master shower - add accent band 6""(3 rows)",395,1,395
Custom,"Master shower - add Level 1 6"" accent band",400,1,400
Custom,"Master Shower- add 4"" accent band SC96 2X1 brick",425,1,425
Custom,Metal Balusters,17,34.5,586.5
Custom,Moisture proof recessed in bath 2 tub/shower,120,1,120
Custom,Move electric and fixture from dining room to master bath,0,1,0
Custom,Moving electrica already installed,200,1,200
Custom,Mud Room with Mud Room Bench in lieu of key drop,2101,1,2101
Custom,No wire shelving in Master Closets,0,1,0
Custom,Open stairway with colonial rail & carpeted steps to basement,1610,1,1610
Custom,"Optional 8"" Tray Ceiling in Study / Dining Room",740,1,740
Custom,Optional Dining Room Arched Opening,270,1,270
Custom,Options,82600,1,82600
Custom,Options Selected at time of contract,137130.56,1,137130.56
Custom,Paint - Accent Wall,250,2,500
Custom,Paint - Add Accent Wall,250,1,250
Custom,Paint - Paint outside of Tray Celing in Master,250,1,250
Custom,Paint - Paint Slanted Sides of Hip Vault,450,2,900
Custom,Paint - Paint Vertical Riser to Tray Ceiling in Master Bedroom,250,1,250
Custom,Paint Riser on Master Bedroom Tray Ceiling,150,1,150
Custom,Pella Proline - upgrade to slider,1260,1,1260
Custom,Plan Revision #2,805.5133333,3,2416.54
Custom,Plan Revision #3,-1691,1,-1691
Custom,Plan Revision Change Order,-662.5,2,-1325
Custom,Powder Bath - Raise cabinet height,80,1,80
Custom,Powder Bath - Upgrade Pedestal Sink to a Vanity w/ Granite Countertop,1558,1,1558
Custom,Powder Bath - Upgrade Toilet to an Elongated Bowl,75,1,75
Custom,Powder Room - Upgrade toilet to elongated,70,1,70
Custom,Powder Room Change toilet to elongated,50,1,50
Custom,Projector circuit - basement,155,1,155
Custom,Raise Vanity Height in Basement Bath,80,1,80
Custom,Raise Vanity Height in Bath #3,70,1,70
Custom,Re-order Level 3 Quartz top for dry-bar,1050,1,1050
Custom,Refrigerator - upgrade charge for slate color,75,1,75
Custom,Remove Door to Master Bath Water Closet and Add Flat Door Jambs,67,1,67
Custom,Remove laundry tub from laundry room,300,1,300
Custom,Remove linen closet in Master Bedroom add to great room for bookcase,0,2,0
Custom,Remove wall in kitchen and make open island,500,1,500
Custom,Roman Tub - Chrome,30,1,30
Custom,Roof tear off and replace,4000,1,4000
Custom,Rough in 3rd car coach light on existing switch,40,1,40
Custom,Rough-in for future ceiling light in master bath,60,1,60
Custom,Rough-in for future pendants over island,50,2,100
Custom,Rough-in light in Great Room,50,1,50
Custom,Round Columns on Elevation A,0,1,0
Custom,"Run 3"" PVC vent & increase gas house line to 1 1/2""",0,1,0
Custom,Sales Change Order,5348,1,5348
Custom,Sales Change Order -,-2365,1,-2365
Custom,Sales Change Order - Rough-in plumbing,390,1,390
Custom,Sales Change Proposal,-27883.34,1,-27883.34
Custom,"Second Floor - upgrade casing on all doors and windows to 3 1/2"" Colonial",240,1,240
Custom,Security Fire Alarm System,1360,1,1360
Custom,Security/Fire Alarm System with Contacts,3916,1,3916
Custom,Seperate Fan/Light in Bath #2,50,1,50
Custom,Shingles - Upgrade Roof Shingles to Landmark Architectural,925,1,925
Custom,Shower only faucet in Bath #2 Classic T14294-SS,100.8,1,100.8
Custom,Side-by-Side Counter depth GE GSS25GSHSS,1550,1,1550
Custom,Speakers - field directive,3602,1,3602
Custom,Standard door hardware to Oil Rubbed Bronze,350,1,350
Custom,Steel Beam in basement to clear span from rear of house to utilityroom,864,1,864
Custom,Study/Bed 3 - add EVP Lazio Plus,850,1,850
Custom,Switches - field directive,50,2,100
Custom,Tile - Add Accent Band in Kitchen Backsplash,376,1,376
Custom,Tile - Add Accent Band in Master Shower,300,1,300
Custom,"Tile - Add Approx 4"" Accent Strip in Master Shower",350,1,350
Custom,Tile - Add Full Tiled Bench in Master Shower,375,1,375
Custom,Tile - Add Level 1 Accent Band in Master Shower,390,1,390
Custom,Tile - Add Level 2 Accent Band in Kitchen Backsplash,390,1,390
Custom,Tile - Add Level 2 Accent Band in Master Shower,350,1,350
Custom,Tile - Add Level 2 Accent Strip in Master Shower,375,1,375
Custom,Tile - Upgrade Fireplace Surround to 3x6 Tile w/ Herringbone Pattern,248,1,248
Custom,Tile - Upgrade Fireplace Surround to Level 3,175,1,175
Custom,Tile - Upgrade to Level 2 Marble around Fireplace,310,1,310
Custom,Tile - Upgrade to Level 4 Tile on Master Bathroom Floor,1130,1,1130
Custom,Tile - Upgrade to Level 4 Tile Thoughout Master Bath Floor,1130,1,1130
Custom,Tile to ceiling in master bath - Level 1,500,1,500
Custom,transom window,636.64,1,636.64
Custom,Trim - Add Built-in Mudbench w/ (4) Hooks in Mudroom,1200,1,1200
Custom,Trim - Add Fluted Cased Opening to Doorway from Mudroom,312,1,312
Custom,Trim - Upgrade Newel Posts to Stained Box Newels,720,1,720
Custom,Under counter lights only,95,2,190
Custom,Upgrade 1 pc. Fiberglass Tub to Americast w/ Tile Surround,1425,1,1425
Custom,"Upgrade 2 piece crown in master bedroom to 5 1/4"" 3pc",250,1,250
Custom,"Upgrade 2nd Floor Baseboard to 4 1/4"" O.G. Baseboard",150,1,150
Custom,Upgrade 6 panel steel  -Solid core garage door to match interior doors,205,1,205
Custom,Upgrade balusters on 17 steps,833,1,833
Custom,"Upgrade base to 4 1/4"" JIM on Main Floor",880,1,880
Custom,"Upgrade casing on 2nd floor to 3 1/2"" Colonlial",250,1,250
Custom,"Upgrade casing on all doors and windows to 3 1/2"" Colonial on 2nd floor",425,1,425
Custom,"Upgrade casing on first floor tp 3 1/2"" #444",890,1,890
Custom,Upgrade crown on cabinets to insert crown or 3 piece,992,1,992
Custom,Upgrade Deck Balusters and Add 1 Landing,1733,1,1733
Custom,Upgrade dining room light fixture go Level 3,550,1,550
Custom,Upgrade Fiberglass Tub/Shwr to Americast Tub w/ Tile Surround,1625,1,1625
Custom,Upgrade foyer fixture to Level 2 fixture,140,1,140
Custom,Upgrade handrail on landing,136,1,136
Custom,Upgrade hood to Chimney hood w/extension,585,1,585
Custom,Upgrade kitchen sink to Karran undermount,354,1,354
Custom,Upgrade Laundry Faucet to Bronze,330,1,330
Custom,Upgrade Laundry Faucet to Linden Kitchen Faucet - Stainless Steel,0,1,0
Custom,Upgrade Master Bedroom Light to Level 2 Dining Room Light,497,1,497
Custom,Upgrade paint color to dark color,240,1,240
Custom,Upgrade refrigerator to full size french door in stainless,1950,1,1950
Custom,Upgrade Roof Shingles to Landmark Architectural Series,925,1,925
Custom,Upgrade sliding glass door to pella proline,1260,1,1260
Custom,Upgrade Stair Balusters to Square White,650,1,650
Custom,Upgrade standard balusters to 2x2 square,627,1,627
Custom,"Upgrade to 4 1/4"" JIM in Finished Basement",440,1,440
Custom,Upgrade to dimensional shingles,950,2,1900
Custom,Upgrade to Iron Baluster Package Straight with Knuckle,1210,1,1210
Custom,Upgrade to Level 2 Hardware on Front Door,115,1,115
Custom,Upgrade to Stair Package to Stain Grade Box Newel Post,625,1,625
Custom,Upgrade white 5068 Pella Proline,1290,1,1290
Custom,Upgraded pendant selections,180,1,180
Custom,VDC C/Os,2244.87,1,2244.87
Custom,VDC Change Orders,9376.245,2,18752.49
Custom,VDC Chnage Orders,46734.63,1,46734.63
Custom,VDC Options for Artisan Series,80044.2,1,80044.2
Custom,VDC Price Sheet,26101,1,26101
Custom,Walkout - Upgrade window color for Pella Proline windows,780,1,780
Custom,Walkout Basement,30450,2,60900
Custom,Wet bar - change plumbing fixture to oil rubbed bronze,115.5,1,115.5
Custom,Wet bar - on exercise room wall,3894,1,3894
Custom,WIndow - Add Optional 2541 Window to Water Closet in Master Bathroom,445,1,445
Custom,Wire for 3 sconces in den w/switch,150,1,150
Custom,Wire for future fixture in basement,50,1,50
Custom,wood deck - field directive,2880,1,2880
Custom,Wood Stairs IN LIEU of carpet,650,1,650
Custom,Wrap two posts on rear porch with metal,400,1,400
G10035045,Move Standard Fan from Great Room to Master Bedroom,0,4,0
G10036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,3,480
G10037700,Add Alarm System - Slab on Grade ONLY,2690,1,2690
G20035045,Move Standard Fan from Great Room to Master Bedroom,-1.052631579,19,-20
G20036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,10,1600
G30035045,Move Standard Fan from Great Room to Master Bedroom,0,8,0
G30036320,Change (2) recessed lights over  kitchen bar to (2) pendant lights -,160,1,160
G30036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,20,3200
G30037700,Add Alarm System - Slab on Grade ONLY,2310,1,2310
G30037705,Add Alarm System - Partial Finished Basement (NON-WALKOUT),2550,1,2550
G30037715,Add Alarm System - Full Finished Basement (NON-WALKOUT),2840,1,2840
G30037730,Alarm Option - Contacts on all Windows Instead of Motion Detector (ADD,870,2,1740
G40035045,Move Standard Fan from Great Room to Master Bedroom,0,1,0
G40036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,3,480
G40037725,Rough-in Alarm System (NON-WALKOUT),550,1,550
P10036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,5,800
P20036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,161.5384615,13,2100
P30036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,5,800
P40036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,2,320
P50036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,163.3333333,6,980
P60036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,3,480
P70036322,change (3) Recess Lights Over Kitchen Island Bar To (3) Pendant Lights,160,7,1120
ZGBL35000,Outlets (EACH - Use Only for Electric Change Orders,50,13,650
ZGBL35000,Outlets (EACH),50,25,1250
ZGBL35002,Fixture Labor (EACH),30,3,90
ZGBL35003,Arc Faults (EACH),77,2,154
ZGBL35004,Pullchain/Keyless (EACH),20,2,40
ZGBL35005,Paddle Fans (By Others),175,2,350
ZGBL35006,Recess Reg Trim (EACH),95,13,1235
ZGBL35007,MODEL Electric (Computer Circuit & Zoneline),350,1,350
ZGBL35050,Add USB outlet,70,27,1890
ZGBL35055,Add (1) Puc Light on a Transformer,104,10,1040
